row_type,backend,N,iteration,measure,seconds
ITER,FLINT,19,4,keygen,1.432413
ITER,FLINT,19,5,keygen,1.759567
ITER,FLINT,19,6,keygen,1.601487
ITER,FLINT,19,7,keygen,1.279449
ITER,FLINT,19,8,keygen,1.431491
ITER,FLINT,19,9,keygen,1.381312
ITER,FLINT,19,10,keygen,1.355281
ITER,FLINT,19,11,keygen,1.430189
ITER,FLINT,19,12,keygen,1.908721
ITER,FLINT,19,13,keygen,1.322128
ITER,FLINT,19,14,keygen,1.371573
ITER,FLINT,19,15,keygen,1.368253
ITER,FLINT,19,16,keygen,1.431658
ITER,FLINT,19,17,keygen,1.879205
ITER,FLINT,19,18,keygen,1.313974
ITER,FLINT,19,19,keygen,1.370336
ITER,FLINT,19,20,keygen,1.374610
ITER,FLINT,19,21,keygen,1.326543
ITER,FLINT,19,22,keygen,1.434926
ITER,FLINT,19,23,keygen,1.887876
ITER,FLINT,19,24,keygen,1.360022
SUMMARY,FLINT,19,,keygen_avg,1.458702
ITER,FLINT,20,0,keygen,1.551950
ITER,FLINT,20,1,keygen,1.391281
ITER,FLINT,20,2,keygen,1.424020
ITER,FLINT,20,3,keygen,1.436663
ITER,FLINT,20,4,keygen,1.587750
ITER,FLINT,20,5,keygen,1.885926
ITER,FLINT,20,6,keygen,1.704599
ITER,FLINT,20,7,keygen,1.687807
ITER,FLINT,20,8,keygen,1.578089
ITER,FLINT,20,9,keygen,1.520312
ITER,FLINT,20,10,keygen,1.664408
ITER,FLINT,20,11,keygen,1.814263
ITER,FLINT,20,12,keygen,1.423694
ITER,FLINT,20,13,keygen,1.418834
ITER,FLINT,20,14,keygen,1.426322
ITER,FLINT,20,15,keygen,1.592144
ITER,FLINT,20,16,keygen,1.996180
ITER,FLINT,20,17,keygen,1.542307
ITER,FLINT,20,18,keygen,1.549847
ITER,FLINT,20,19,keygen,1.725943
ITER,FLINT,20,20,keygen,1.766426
ITER,FLINT,20,21,keygen,1.441975
ITER,FLINT,20,22,keygen,1.427907
ITER,FLINT,20,23,keygen,1.540938
ITER,FLINT,20,24,keygen,1.535658
SUMMARY,FLINT,20,,keygen_avg,1.585410
ITER,FLINT,21,0,keygen,1.929039
ITER,FLINT,21,1,keygen,1.861488
ITER,FLINT,21,2,keygen,1.640114
ITER,FLINT,21,3,keygen,1.785276
ITER,FLINT,21,4,keygen,1.966965
ITER,FLINT,21,5,keygen,1.597544
ITER,FLINT,21,6,keygen,1.618841
ITER,FLINT,21,7,keygen,1.593482
ITER,FLINT,21,8,keygen,1.752698
ITER,FLINT,21,9,keygen,2.170041
ITER,FLINT,21,10,keygen,1.636507
ITER,FLINT,21,11,keygen,1.746472
ITER,FLINT,21,12,keygen,1.629565
ITER,FLINT,21,13,keygen,1.764579
ITER,FLINT,21,14,keygen,2.028384
ITER,FLINT,21,15,keygen,1.605925
ITER,FLINT,21,16,keygen,1.613726
ITER,FLINT,21,17,keygen,1.753652
ITER,FLINT,21,18,keygen,2.083998
ITER,FLINT,21,19,keygen,1.600724
ITER,FLINT,21,20,keygen,1.604052
ITER,FLINT,21,21,keygen,1.603978
ITER,FLINT,21,22,keygen,1.764595
ITER,FLINT,21,23,keygen,2.112301
ITER,FLINT,21,24,keygen,1.930414
SUMMARY,FLINT,21,,keygen_avg,1.775774
ITER,FLINT,22,0,keygen,1.815657
ITER,FLINT,22,1,keygen,1.713292
ITER,FLINT,22,2,keygen,1.913396
ITER,FLINT,22,3,keygen,2.299152
ITER,FLINT,22,4,keygen,1.775013
ITER,FLINT,22,5,keygen,1.757621
ITER,FLINT,22,6,keygen,1.947440
ITER,FLINT,22,7,keygen,2.418473
ITER,FLINT,22,8,keygen,1.769629
ITER,FLINT,22,9,keygen,1.929966
ITER,FLINT,22,10,keygen,2.213964
