row_type,backend,N,iteration,measure,seconds
ITER,FLINT,15,13,derive_shared_key,0.483537
ITER,FLINT,15,14,derive_shared_key,0.497895
ITER,FLINT,15,15,derive_shared_key,0.488514
ITER,FLINT,15,16,derive_shared_key,0.476784
ITER,FLINT,15,17,derive_shared_key,0.497322
ITER,FLINT,15,18,derive_shared_key,0.517851
ITER,FLINT,15,19,derive_shared_key,0.512785
ITER,FLINT,15,20,derive_shared_key,0.427137
ITER,FLINT,15,21,derive_shared_key,0.493214
ITER,FLINT,15,22,derive_shared_key,0.659919
ITER,FLINT,15,23,derive_shared_key,0.489935
ITER,FLINT,15,24,derive_shared_key,0.497500
SUMMARY,FLINT,15,,derive_shared_key_avg,0.494222
ITER,FLINT,16,0,derive_shared_key,0.618445
ITER,FLINT,16,1,derive_shared_key,0.479225
ITER,FLINT,16,2,derive_shared_key,0.584104
ITER,FLINT,16,3,derive_shared_key,0.471338
ITER,FLINT,16,4,derive_shared_key,0.528255
ITER,FLINT,16,5,derive_shared_key,0.549832
ITER,FLINT,16,6,derive_shared_key,0.467954
ITER,FLINT,16,7,derive_shared_key,0.718749
ITER,FLINT,16,8,derive_shared_key,0.517461
ITER,FLINT,16,9,derive_shared_key,0.502814
ITER,FLINT,16,10,derive_shared_key,0.530503
ITER,FLINT,16,11,derive_shared_key,0.454547
ITER,FLINT,16,12,derive_shared_key,0.678591
ITER,FLINT,16,13,derive_shared_key,0.497991
ITER,FLINT,16,14,derive_shared_key,0.454282
ITER,FLINT,16,15,derive_shared_key,0.488955
ITER,FLINT,16,16,derive_shared_key,0.722674
ITER,FLINT,16,17,derive_shared_key,0.516444
ITER,FLINT,16,18,derive_shared_key,0.530816
ITER,FLINT,16,19,derive_shared_key,0.464798
ITER,FLINT,16,20,derive_shared_key,0.530601
ITER,FLINT,16,21,derive_shared_key,0.589062
ITER,FLINT,16,22,derive_shared_key,0.458592
ITER,FLINT,16,23,derive_shared_key,0.662817
ITER,FLINT,16,24,derive_shared_key,0.493360
SUMMARY,FLINT,16,,derive_shared_key_avg,0.540488
ITER,FLINT,18,0,derive_shared_key,0.550121
ITER,FLINT,18,1,derive_shared_key,0.657361
ITER,FLINT,18,2,derive_shared_key,0.596416
ITER,FLINT,18,3,derive_shared_key,0.565753
ITER,FLINT,18,4,derive_shared_key,0.594463
ITER,FLINT,18,5,derive_shared_key,0.685529
ITER,FLINT,18,6,derive_shared_key,0.596212
ITER,FLINT,18,7,derive_shared_key,0.596747
ITER,FLINT,18,8,derive_shared_key,0.534605
ITER,FLINT,18,9,derive_shared_key,0.683608
ITER,FLINT,18,10,derive_shared_key,0.546700
ITER,FLINT,18,11,derive_shared_key,0.523254
ITER,FLINT,18,12,derive_shared_key,0.791297
ITER,FLINT,18,13,derive_shared_key,0.514690
ITER,FLINT,18,14,derive_shared_key,0.781335
ITER,FLINT,18,15,derive_shared_key,0.577864
ITER,FLINT,18,16,derive_shared_key,0.596834
ITER,FLINT,18,17,derive_shared_key,0.595127
ITER,FLINT,18,18,derive_shared_key,0.626128
ITER,FLINT,18,19,derive_shared_key,0.655444
ITER,FLINT,18,20,derive_shared_key,0.583055
ITER,FLINT,18,21,derive_shared_key,0.527165
ITER,FLINT,18,22,derive_shared_key,0.710410
ITER,FLINT,18,23,derive_shared_key,0.565222
ITER,FLINT,18,24,derive_shared_key,0.577342
SUMMARY,FLINT,18,,derive_shared_key_avg,0.609307
ITER,FLINT,19,0,derive_shared_key,0.601008
ITER,FLINT,19,1,derive_shared_key,0.548964
ITER,FLINT,19,2,derive_shared_key,0.719785
ITER,FLINT,19,3,derive_shared_key,0.629496
ITER,FLINT,19,4,derive_shared_key,0.573347
ITER,FLINT,19,5,derive_shared_key,0.552888
ITER,FLINT,19,6,derive_shared_key,0.689847
ITER,FLINT,19,7,derive_shared_key,0.609121
ITER,FLINT,19,8,derive_shared_key,0.568288
ITER,FLINT,19,9,derive_shared_key,0.792535
ITER,FLINT,19,10,derive_shared_key,0.614212
ITER,FLINT,19,11,derive_shared_key,0.594286
ITER,FLINT,19,12,derive_shared_key,0.628471
ITER,FLINT,19,13,derive_shared_key,0.611481
ITER,FLINT,19,14,derive_shared_key,0.554578
ITER,FLINT,19,15,derive_shared_key,0.734959
ITER,FLINT,19,16,derive_shared_key,0.548720
ITER,FLINT,19,17,derive_shared_key,0.593501
ITER,FLINT,19,18,derive_shared_key,0.621863
ITER,FLINT,19,19,derive_shared_key,0.629914
ITER,FLINT,19,20,derive_shared_key,0.548228
ITER,FLINT,19,21,derive_shared_key,0.598036
ITER,FLINT,19,22,derive_shared_key,0.607694
ITER,FLINT,19,23,derive_shared_key,0.605165
ITER,FLINT,19,24,derive_shared_key,0.603014
SUMMARY,FLINT,19,,derive_shared_key_avg,0.615176
ITER,FLINT,20,0,derive_shared_key,0.585567
ITER,FLINT,20,1,derive_shared_key,0.661987
ITER,FLINT,20,2,derive_shared_key,0.579117
ITER,FLINT,20,3,derive_shared_key,0.663077
ITER,FLINT,20,4,derive_shared_key,0.633585
ITER,FLINT,20,5,derive_shared_key,0.628174
ITER,FLINT,20,6,derive_shared_key,0.821403
ITER,FLINT,20,7,derive_shared_key,0.772303
ITER,FLINT,20,8,derive_shared_key,0.581290
ITER,FLINT,20,9,derive_shared_key,0.576758
ITER,FLINT,20,10,derive_shared_key,0.662911
ITER,FLINT,20,11,derive_shared_key,0.638825
ITER,FLINT,20,12,derive_shared_key,0.886016
ITER,FLINT,20,13,derive_shared_key,0.626885
ITER,FLINT,20,14,derive_shared_key,0.609929
ITER,FLINT,20,15,derive_shared_key,0.603226
ITER,FLINT,20,16,derive_shared_key,0.740754
ITER,FLINT,20,17,derive_shared_key,0.662870
ITER,FLINT,20,18,derive_shared_key,0.591512
ITER,FLINT,20,19,derive_shared_key,0.599419
ITER,FLINT,20,20,derive_shared_key,0.662520
ITER,FLINT,20,21,derive_shared_key,0.720937
ITER,FLINT,20,22,derive_shared_key,0.648334
ITER,FLINT,20,23,derive_shared_key,0.591040
ITER,FLINT,20,24,derive_shared_key,0.653431
SUMMARY,FLINT,20,,derive_shared_key_avg,0.656075
ITER,FLINT,21,0,derive_shared_key,0.694887
ITER,FLINT,21,1,derive_shared_key,0.909701
ITER,FLINT,21,2,derive_shared_key,0.696232
ITER,FLINT,21,3,derive_shared_key,0.656282
ITER,FLINT,21,4,derive_shared_key,0.897368
ITER,FLINT,21,5,derive_shared_key,0.624244
ITER,FLINT,21,6,derive_shared_key,0.654010
ITER,FLINT,21,7,derive_shared_key,0.728649
ITER,FLINT,21,8,derive_shared_key,0.668626
ITER,FLINT,21,9,derive_shared_key,0.799845
ITER,FLINT,21,10,derive_shared_key,0.668126
ITER,FLINT,21,11,derive_shared_key,0.859808
ITER,FLINT,21,12,derive_shared_key,0.636849
ITER,FLINT,21,13,derive_shared_key,0.710392
ITER,FLINT,21,14,derive_shared_key,0.693255
ITER,FLINT,21,15,derive_shared_key,0.629903
ITER,FLINT,21,16,derive_shared_key,0.625127
ITER,FLINT,21,17,derive_shared_key,0.696530
ITER,FLINT,21,18,derive_shared_key,0.642253
ITER,FLINT,21,19,derive_shared_key,0.737629
ITER,FLINT,21,20,derive_shared_key,0.656568
ITER,FLINT,21,21,derive_shared_key,0.739778
ITER,FLINT,21,22,derive_shared_key,0.615182
ITER,FLINT,21,23,derive_shared_key,0.653334
ITER,FLINT,21,24,derive_shared_key,0.685311
SUMMARY,FLINT,21,,derive_shared_key_avg,0.703196
ITER,FLINT,22,0,derive_shared_key,0.788261
ITER,FLINT,22,1,derive_shared_key,0.677972
ITER,FLINT,22,2,derive_shared_key,0.598591
ITER,FLINT,22,3,derive_shared_key,0.837196
ITER,FLINT,22,4,derive_shared_key,0.813098
ITER,FLINT,22,5,derive_shared_key,0.920633
ITER,FLINT,22,6,derive_shared_key,0.642268
ITER,FLINT,22,7,derive_shared_key,0.658877
ITER,FLINT,22,8,derive_shared_key,0.655340
ITER,FLINT,22,9,derive_shared_key,0.674419
